ID,Symbol,CC-1,CC-2,CC-3,C4-1,C4-2,C4-3,IG-1,IG-2,IG-3,Z1-1,Z1-2,Z1-3,Z2-1,Z2-2,Z2-3
Q9H1B7,IRF2BPL,19989.76193,17548.71929,,,22967.92686,23780.44176,,,,10521.48726,9289.648899,,,11715.44704,
Q9H1E3,NUCKS1,22231.66557,29193.09453,13400.49009,25867.13951,46556.17028,41125.46484,2738.285803,,9605.466584,16380.68855,18170.28749,24212.34215,17177.73797,24497.48242,43355.79967
Q9H1E5,TMX4,,,,,,,,,,7715.777832,7739.286133,,,,
Q9H204,MED28,51316.91172,49073.9472,30339.28247,33933.21389,48136.9843,42882.06094,,,,86667.76924,25419.90644,61499.77336,51051.72402,26100.4558,28565.93428
Q9H223,EHD4,10037.82985,15361.80212,6034.004229,14296.54563,36967.56796,27471.67788,9834.486731,6503.232464,,13639.30538,8155.299068,6533.287731,14404.66288,13305.45184,10574.76337
Q9H269,VPS16,,,,,24098.60547,,,,14670.40234,28335.78516,,21315.30469,,,
Q9H2D6,TRIOBP,10678.34742,19503.8149,4380.600284,11371.16019,18991.3245,19596.93048,1486.464841,,2332.494599,19937.95976,7948.39794,12132.6863,14273.18083,11902.6229,17657.96523
Q9H2F5,EPC1,8735.552714,9815.678015,6249.533529,8598.353868,9387.013469,12997.8567,2446.54919,,,19204.487,15795.3374,21783.442,10877.17712,14172.71992,17336.40095
Q9H2F9,CCDC68,67745.58594,128182.0312,117646.4688,113849.3438,103043.2656,102288.4766,,,,98671.0625,104225.125,95802.3125,120024.5156,115942.7812,100154.5625
Q9H2G2,SLK,,10660.47363,,,,,,,,,,4908.015625,,,
Q9H2G4,TSPYL2,46347.92578,129262.9844,129010.4688,122834.1797,154049.0938,117256.5234,120067.1016,101008.25,114072.1875,94760.46094,99201.74219,101325.0625,91053.07031,106572.8594,81475.73438
Q9H2H8,PPIL3,3972.522982,,10412.1732,5900.727949,7192.170935,8913.516723,,,,17558.57159,28051.01748,17137.40801,26569.059,,13217.7747
Q9H2K8,TAOK3,,6257.044922,8653.676758,,18263.81836,10680.60449,,,,,1830.628174,,5384.958984,4205.665527,3941.080811
Q9H2P0,ADNP,17357.7974,37575.56548,18024.73791,19856.86801,37931.46598,39045.892,4522.354807,,3541.00907,43991.27257,50193.62515,50274.69069,50593.21118,50398.85259,73436.33251
Q9H2U1,DHX36,2670.344919,6415.071726,1605.48835,,5213.699028,3326.778745,,,,9303.709616,7969.924141,8450.924192,4048.956038,4636.344628,7565.23129
Q9H2Y7,ZNF106,1087.82375,6723.290773,,,4151.080668,5883.920016,,,,2160.212775,7548.255371,7776.392205,7462.364381,6977.540451,11215.6447
Q9H307,PNN,26903.8664,68598.18217,31522.85507,36103.35514,55332.82562,57921.18588,8382.596842,,7201.376187,111465.5931,123390.5485,119314.3618,81984.18963,76295.24758,116614.2519
Q9H3N1,TMX1,,9986.15625,,,9063.388672,,,,,22018.88281,27121.63477,11067.61719,,,
Q9H3P2,NELFA,,,,,3794.386475,8012.134766,,,,3549.008057,,7489.522949,,,
Q9H3Q1,CDC42EP4,,,,13343.33789,16533.94336,11312.40234,,,,,,11676.10742,4970.466797,,11499.4082
Q9H3R5,CENPH,3382.54031,3262.079168,,,,7833.064657,,,,11352.21305,13029.11593,12615.92038,9114.300043,3996.336801,15761.66992
Q9H3W5,LRRN3,40151.69531,40734.14453,152538.9219,63096.71484,43438.57422,39980.15234,,49273.27344,38948.16797,33089.15234,102453.625,79746.07031,48927.81641,,58792.32422
Q9H4D0,CLSTN2,23992.75781,19901.46289,13509.33984,16690.26953,14923.1416,19241.04297,,,,14775.2793,19466.41602,,7442.40918,11346.50488,5870.071289
Q9H4G4,GLIPR2,7385.896473,11590.50213,6686.759962,10601.74232,20381.71145,20059.40471,3913.146961,1059.064841,3038.884062,15067.90662,12924.78647,14941.52384,17081.93123,11295.48508,20238.24123
Q9H4H8,FAM83D,514172.375,613951.75,515425.5551,508404.1255,469191.0875,525814.8477,89215.06328,84698.10904,73821.07893,513666.9688,564626.5315,578668.375,555799.8428,514549.1875,493144.6855
Q9H4I3,TRABD,,74784.48438,75582.5625,86012,88145.24219,,,,,86722.3125,157703.5312,104672.1719,145857.9062,121144.2188,141901.1562
Q9H4L4,SENP3,11658.53199,26641.13707,17421.04064,20319.07517,26880.20852,39633.28432,19056.79887,,8430.304197,74338.06253,94060.2137,78308.47761,42966.92573,42306.95009,78238.8928
Q9H501,ESF1,,6539.187991,2375.149552,,,6688.240128,,,,7020.682361,4565.65811,7712.12562,2764.757432,5150.173509,6009.944628
Q9H582,ZNF644,4377.408815,11294.19199,4494.409228,5618.62677,8614.248129,9790.465116,,,,13404.58687,22449.48941,14977.10268,18914.5944,13888.02648,27714.95207
Q9H583,HEATR1,5068.582162,10209.67119,6957.319156,7699.779522,11582.13081,22140.32359,2270.236178,2985.604221,3233.785191,25522.64474,40583.2233,45146.16277,16328.58212,25191.61482,37078.4884
Q9H5H4,ZNF768,4434.10254,17437.5,3825.738485,6263.315885,14534.03864,12702.08523,2650.081757,,3785.62381,19854.0517,16765.39062,9748.813192,15452.14912,7083.663837,26309.11587
Q9H5I1,SUV39H2,5234.408142,11023.70731,3492.988961,5428.691225,9105.803787,12142.59054,,,,19048.53726,25081.04269,20500.75707,12995.93121,14357.52774,25648.40627
Q9H5Q4,TFB2M,5193.574219,8287.923828,,,5645.196289,11654.37988,,,,13528.8916,6473.217285,8120.05127,3736.158203,5389.04834,19359.9707
Q9H672,ASB7,,,,1610.264132,1888.535875,1918.48451,,,,7672.168493,5963.889204,10504.32237,5537.224324,1274.00658,6561.083196
Q9H6F5,CCDC86,34354.35156,70445.20463,31542.27318,52468.71033,98455.14223,104521.2109,8030.395487,4637.765929,10931.69612,125730.2445,191306.8971,183180.8545,109239.329,131271.3045,184401.0989
Q9H6H4,REEP4,,11073.31055,,,5909.466797,6439.722656,,,,5774.479492,12310.23926,6381.766602,4757.300781,,14187.91797
Q9H6R0,DHX33,4472.813362,12172.72982,4061.7291,,5858.5146,15207.83497,,,,14260.53102,16176.64127,19145.58822,14375.57196,17497.9047,20143.16456
Q9H6R4,NOL6,7215.642641,21547.47153,6920.323961,4627.006192,19106.52611,25194.82711,2764.191012,,3160.481223,29494.8576,31040.36756,40990.13746,23662.94741,22404.28465,36575.5793
Q9H6U8,ALG9,,6540.263891,,,,3205.330224,,,,1909.266744,7402.523143,5042.712022,8122.649328,,14429.49641
Q9H6W3,RIOX1,4090.939033,8436.797761,3281.220427,5763.403306,8751.41477,16487.60362,7022.50835,1210.558092,3181.334043,21266.80568,19959.80985,19936.65795,18757.77196,6770.42891,21191.7663
Q9H6Y2,WDR55,,,,,,,,,,,,6728.584961,,,5386.295898
Q9H7B2,RPF2,10652.59572,26562.59937,10614.10362,9203.91972,15038.69736,32625.5235,,,3160.432851,35045.09779,47505.17897,78751.62159,43209.08203,42708.89305,69559
Q9H7D0,DOCK5,,8852.208008,,,,,,,,9052.270508,16429.65234,6380.355469,7223.52832,4468.343262,1696.023926
Q9H7D7,WDR26,,,16918.16016,,,,,,,,,35405.41797,,17564.90625,
Q9H7E9,C8orf33,4740.774006,3460.780676,3724.71801,2464.664869,5038.30133,7491.721047,,,,4507.180005,4606.136938,3516.521283,3648.70161,1965.957039,3444.889619
Q9H7L9,SUDS3,6410.94548,18056.26044,13199.07734,10545.69438,19212.51021,21002.39892,3943.955254,,,28639.81205,30127.39844,23155.41016,25504.77344,15408.15779,29022.03711
Q9H7N4,SCAF1,8181.615884,16396.86885,4871.331238,6834.419981,21814.28279,22828.83242,1478.088917,,,33610.06172,42827.61234,36186.23322,29046.88463,20555.71098,35904.28104
Q9H7S9,ZNF703,,53025.69531,51681.57031,41298.28906,38331.23828,41225.36328,47890.47266,45146.63672,44851.36328,37918.82812,40784.71875,41352.96094,44108.58594,43866.79297,50459.49219
Q9H7Z6,KAT8,2496.047407,5742.326433,2979.021159,3385.878648,9269.337915,9202.765101,1970.891549,,,14354.35318,22706.13937,8904.447207,4566.951284,8245.559118,24485.7241
Q9H845,ACAD9,,2647.920898,,,797.5579224,,,,,3384.307617,,,,,
Q9H8G2,CAAP1,2830.453471,12255.39063,2307.629777,,7587.248902,10350.37574,,,,25040.0962,21208.37873,17192.00127,14876.69889,12781.4435,21688.9578
Q9H8H0,NOL11,4276.74473,5760.151987,6280.295884,3833.562852,13797.29474,22636.03953,,2799.737565,,20813.94289,30727.83275,41355.32346,12501.62607,19017.12968,31972.09903
Q9H8H2,DDX31,,9430.312699,3166.183121,,10229.73969,7494.349972,,,,14308.95273,31541.54539,33224.51935,10280.59534,15824.85797,22589.91187
Q9H8M2,BRD9,5896.835938,19482.23242,,,,,,,,,,,,,14626.39746
Q9H8Y8,GORASP2,,,,,,11544.91406,,,,14695.92578,,,,9136.850586,15150.97656
Q9H910,JPT2,9306.584346,27291.05078,8125.963314,12893.79953,44864.51465,24371.90924,,,,4242.164715,2364.817622,3250.210466,,5656.944713,7923.842713
Q9H930,SP140L,,22619.97443,,,,21777.54926,,,,,61144.89769,21584.84573,25616.93435,25923.35206,
Q9H944,MED20,60429.16226,82217.44217,52668.6846,81273.36281,40948.47907,46239.02617,,,,80627.16037,76903.21068,66304.4055,44365.35981,35724.54246,51211.13177
Q9H967,WDR76,5991.733837,18550.04248,8405.372096,6958.448794,13080.29802,19115.33195,1813.405442,,730.711638,13511.90284,18637.74196,16586.56179,29472.21047,24084.42353,42461.54719
Q9H972,C14orf93,,,,,17739.47461,28952.44922,,,,42570.47266,22175.33203,,,,
Q9H981,ACTR8,,8197.232707,,,5116.949308,3834.253921,,,,10725.33928,16006.46784,11526.09274,11964.53727,7227.571001,20096.36255
Q9H9A6,LRRC40,,5986.048828,,,6516.766602,7504.307129,,,,,,2447.786377,990.4390259,,
Q9H9A7,RMI1,,15386.9716,,10250.21209,19288.86479,,,,,15684.04314,13064.89871,,16166.5024,24319.58927,27755.72388
Q9H9B1,EHMT1,4606.622509,14596.44177,4905.555732,9121.181371,15791.5213,15788.65807,,,,21911.39993,24820.45502,25046.04593,20152.87217,15324.93903,28970.60789
Q9H9B4,SFXN1,19529.17154,36133.20257,21049.08034,8997.792317,20060.82646,27525.94092,4436.423934,,,32191.72581,35644.05152,17998.45049,15570.96976,15088.07283,19085.15566
Q9H9J4,USP42,6577.624747,12064.75561,5989.79433,7156.411599,14004.32227,15750.74896,,,,18431.73438,27374.81051,27672.28649,22129.53259,23777.17557,26266.27344
Q9H9L3,ISG20L2,,20819.46094,,,15096.72461,25802.83984,,,,24058.73633,,32327.49023,15140.36523,42256.91406,49374.54297
Q9H9L4,KANSL2,8188.713867,10282.91797,8167.376953,24349.60156,22216.63867,28779.65625,5585.568848,,,31165.49219,33561.875,33916.13281,25348.22266,15699.27148,28849.74609
Q9H9Y2,RPF1,3427.925124,10548.07953,4789.287817,4045.591064,8368.00126,19241.73192,3031.793665,,,18867.49282,24372.93826,29511.76021,14924.15918,22467.84941,30138.54852
Q9H9Y6,POLR1B,,4027.08161,,4215.390756,6321.965984,8712.511606,,,,,5033.468539,8459.309103,3298.065752,4720.313958,9187.542388
Q9HAF1,MEAF6,27278.44938,58261.19404,36531.17227,42422.39466,59153.90132,67280.73711,6057.678805,,9563.74162,91734.86673,103567.6387,86916.97687,48657.65653,58479.60581,100857.9075
Q9HAJ7,SAP30L,,16565.74023,9052.495117,19775.94336,30674.9668,21696.70703,7601.978027,,6233.641113,36565.00391,45376.375,37734.60938,28055.07617,21168.6543,24681.45312
Q9HAN9,NMNAT1,13682.82661,17739.85239,15371.79358,,6393.08312,20336.76826,,,,20215.7599,18530.38639,19343.44249,18319.07524,13759.35607,16475.31723
Q9HAT1,LMAN1L,,,,,,,,5302.696777,,21408.63672,,,,,7144.221191
Q9HAU0,PLEKHA5,,3855.573486,6686.617188,2332.698975,8905.164062,7967.460449,,,,6853.550293,10141.66309,13269.44336,,,6721.996094
Q9HAU5,UPF2,4883.790913,12077.41213,,,6493.68457,6610.667857,,,,3773.834229,,5333.491213,5232.137372,5440.062683,6872.671889
Q9HAV0,GNB4,6675.995117,6334.477539,,6444.715332,11939.74805,4718.085938,,,,13141.40625,9821.606445,13925.27637,12862.63574,,
Q9HB58,SP110,6411.770739,20148.67177,,7996.753207,12162.80648,9850.412712,,,,20351.43762,26449.67011,28775.50761,13663.76068,13342.75265,21130.37329
Q9HB71,CACYBP,9688.358841,15056.31135,6975.500374,,30323.19922,50943.96875,2225.849071,,,6625.596887,13336.31351,9506.412859,10287.51627,4022.64086,
Q9HBE1,PATZ1,8391.982088,16833.03313,6595.857872,5931.555387,10278.93367,11256.12721,,,,18836.27909,26983.83509,18323.45633,16285.99731,17159.219,22071.42915
Q9HBG6,IFT122,54271.79688,128419.5859,75300.61719,109092.8359,113181.8281,127016.1719,,,,135353.0469,235661.8594,214923.4688,133034.7969,171292.4219,267822.9375
Q9HBH0,RHOF,,,,21035.08789,26059.98438,,,,,11042.19141,38108.63281,10485.07812,,4527.116211,
Q9HBI1,PARVB,,,5451.374332,4836.5036,17554.63034,17528.02913,10248.49404,11946.25955,14055.04166,14098.99666,14910.44221,,9780.066999,7876.146518,14235.90925
Q9HC21,SLC25A19,,9358.304688,,,,,,,,,,,,8626.916016,8653.556641
Q9HC35,EML4,3639.154362,12675.23704,3866.64376,4332.906314,13431.15136,8087.721546,637.9979386,,,,6573.050492,4916.866008,1100.329198,2955.581114,5116.351594
Q9HC52,CBX8,15194.5954,32274.44907,20109.1785,22250.58016,32827.4229,49077.04692,9803.701587,5497.979172,7656.390191,56780.32487,63312.97663,62933.409,44401.96683,43155.27996,59430.63218
Q9HC62,SENP2,9838.105653,20772.25461,,,15090.97197,8985.729509,,,,10003.32422,,8230.986501,10037.48992,10472.98829,10949.86015
Q9HC77,CENPJ,52742.85611,79554.39495,79070.0274,49570.35889,34354.72772,51055.85357,65328.29584,64055.39659,60692.3363,59412.73162,84081.22383,71490.21419,48673.22132,58844.20261,56424.08567
Q9HC78,ZBTB20,,5553.739134,3237.290964,6080.108575,7379.732085,9783.145314,,,,20990.36597,20689.67363,19116.463,11825.81747,10350.31537,19666.75651
Q9HC84,MUC5B,,3850.168213,88392.70312,,,,,,,,,,,,
Q9HCB6,SPON1,70684.64062,50937.03906,37375.96875,,37802.81641,46432.03125,51291.22656,,12352.61133,65492.69531,,46273.3125,59239.99609,37842.64453,
Q9HCD5,NCOA5,38575.90234,67022.3854,40979.13555,68274.86442,79802.25974,106786.2999,12337.36751,4668.432709,11245.72992,121397.443,152513.9207,146357.7726,130152.6711,145148.9545,189000.0415
Q9HCE1,MOV10,,3686.394788,,4408.301029,6015.390977,8409.761719,4493.180619,,,8721.910607,11162.36686,10125.79492,7304.111753,3331.437723,7671.643024
Q9HCE3,ZNF532,6180.415888,18279.85791,3645.580865,3527.497561,8712.164859,7332.472032,,,,16008.2974,13973.1302,6840.624687,10952.03274,6577.119835,13133.76297
Q9HCG8,CWC22,6115.11733,12288.80834,4584.203317,,10350.86348,10150.88265,,,,22712.11831,25244.14821,18557.50011,16238.46408,9684.054838,16351.35547
Q9HCI7,MSL2,,22537.8457,6393.619141,7941.919922,52905.69531,20495.89062,,,,35247.60547,57853.11719,49292.38281,40266.58203,29471.02539,49179.26562
Q9HCK8,CHD8,5647.30338,10028.98956,5451.067893,10763.51288,21381.20292,19363.47076,,,,6472.321961,12012.97005,10353.25714,10709.79514,12289.96139,18974.05952
Q9HCL2,GPAM,,,,,,,,,,,48302.77734,60788.03125,,30915.52734,59480.22656
Q9HCM4,EPB41L5,9342.067957,16930.69724,6542.013863,12678.84845,20360.66229,25269.5875,10201.92091,,,26046.66131,28778.82968,18452.26152,25341.45683,6334.241221,14611.67181
Q9HCQ5,GALNT9,54534.98047,67083.32031,,,46754.08203,66170.64062,23176.96484,,,77043.39062,62636.6875,62052.76953,43677.23828,27697.66016,38367.77344
Q9HCS7,XAB2,8737.830305,15163.79074,9672.902925,9262.881308,21195.39166,19588.37097,7146.315246,,,43543.50387,52767.79874,45085.06173,22760.60675,18853.26743,32792.75873
Q9HCU5,PREB,,42322.69141,15731.81934,,,,,,,36439.96875,45330.03906,49455.25,25738.39258,31289.92969,45251.50781
Q9HCU9,BRMS1,,21737.0332,12396.93848,7126.695312,15578.66406,21136.70703,,,,23862.12891,34806.30078,21356.57227,14690.30371,20360.22656,34248.62891
Q9HCY8,S100A14,17529.17578,10709.08183,71129.25125,12585.17415,9878.044052,24432.17383,9881.706279,15026.03639,8998.157718,8876.678787,19444.12695,15365.87852,13958.38604,15717.84278,16112.31402
Q9HD20,ATP13A1,,2817.404541,,,,,,,,1478.834106,4054.153076,3889.804932,,551.8544312,2664.194092
Q9HD33,MRPL47,4648.757324,6641.62207,,,4200.830078,,4639.717773,,,3141.800293,,994.5430908,,,
Q9HD42,CHMP1A,19541.24219,39049.57031,25140.49609,22337.11719,61070.83594,78384.44531,,,,18399.78125,17381.13477,,31347.23047,11186.61914,15802.86914
Q9HD64,,,66617.54688,65547.74219,,,52964.54688,,,,69811.02344,62260.32031,,,,
Q9HDC9,APMAP,16850.54369,23223.22214,22559.86337,11770.81797,16170.32401,26357.38753,,,,24091.99753,19962.78141,22658.20599,27209.31431,22298.27389,31825.85391
Q9NP61,ARFGAP3,4717.921921,13350.72004,8730.639273,4899.566895,12193.80257,13557.63629,,,,6700.570393,6315.323638,5776.084372,4776.868511,,7474.677213
Q9NP64,ZCCHC17,10409.99414,,,,,21496.78125,,,,,13045.51562,,24011.64062,,
Q9NP66,HMG20A,12853.38414,39397.73107,10194.65573,7348.382581,18488.93626,20121.98047,,,,41451.65233,38868.16169,39513.59286,32866.29796,26992.07776,49324.62542
Q9NP77,SSU72,,,,,19796.22266,19848.03125,,,,9610.569336,11185.74609,,,,16786.25391
Q9NP78,ABCB9,524243.375,536600.6875,607439.875,302872.0312,434429.1875,547385.1875,510238.6875,341367.8125,439658.5625,492400.125,382191.0938,525089.5625,453440.375,466203.9688,462293.875
Q9NPA0,EMC7,,8826.624023,,,,4677.600586,,,,9406.037109,,7052.203125,4653.001953,,18547.13672
Q9NPA8,ENY2,1841.831771,5004.774212,,,,5913.002148,,,,12046.85869,,10399.41732,3774.073663,,16903.61276
Q9NPD3,EXOSC4,6090.408826,11571.64466,4471.493308,3200.470719,3224.04574,23182.70535,,,,24461.68894,25858.16995,32101.57655,15836.99844,19190.65004,34417.65877
Q9NPE3,NOP10,,31332.94336,26070.60156,21461.99609,,76709.13281,,,,38964.88672,78981.875,90967.32812,,47562.01953,63432.96094
Q9NPF5,DMAP1,14154.82135,28959.01211,12753.79647,15205.11275,21332.55873,25598.07402,4639.43012,1076.086449,2595.23033,35474.45995,35760.87152,32801.14023,23305.00892,24592.62143,40782.83534
Q9NPG3,UBN1,6574.158778,13649.69727,4789.498233,,6961.830234,4939.217633,,,2496.136691,10947.69918,14193.67582,15550.19141,8550.040173,10021.41844,9719.458713
Q9NPH3,IL1RAP,7101.92114,6984.089021,2931.049017,2985.511236,4385.794032,3697.113042,109451.4804,54040.88204,113249.6423,8036.497749,6791.628604,5539.594704,6773.400064,7987.517744,4235.644117
Q9NPI1,BRD7,11457.24136,21865.9924,11523.5382,8067.371077,14636.18006,20894.34829,5212.145297,2501.191558,6209.784467,28308.641,25245.8648,29786.36671,18450.875,17635.37572,29382.85999
Q9NPJ3,ACOT13,3428.088135,,,15236.28027,26357.91211,18321.52539,,,,17904.44922,15754.74023,26067.63086,13394.50488,,
Q9NPJ6,MED4,13946.02049,24493.1531,8040.116215,13011.83833,14455.59712,10293.63512,,,,21814.59294,10235.55557,13134.71742,14035.6008,10155.15059,10217.27514
Q9NPR2,SEMA4B,126267.2291,166295.0789,140015.0215,124983.0096,178231.5012,159780.3069,142718.7005,88919.97539,83227.01872,137415.8608,143970.7369,146910.881,112497.4671,81594.62641,145892.5028
Q9NQ29,LUC7L,5312.69384,7498.361376,8938.620842,14784.82426,15908.43321,15143.42666,2666.389824,,,21297.15731,33772.55837,24435.44376,12934.19824,15585.70168,26260.97741
Q9NQ32,C11orf16,45786.39844,,49996.20703,,,121785.8984,,,,137789.9844,82077.63281,151678.1875,131838.9688,102106.5469,
Q9NQ55,,6107.29006,15025.30208,5713.115087,6756.005726,14053.70801,33353.33984,3818.708943,3525.794916,3436.266543,23214.82904,40497.29305,53337.27912,20680.1099,28360.52798,38904.52473
Q9NQG1,MANBAL,,,,,,,,,,,7360.667969,5848.896484,,,6697.140625
Q9NQG5,RPRD1B,6416.227069,27767.55926,8441.465771,6796.211202,25612.89062,7710.02054,,,,20437.59766,21594.71875,28394.77855,16406.08789,20424.94141,29794.83857
Q9NQH7,XPNPEP3,54947.23047,61444.70703,98520.10938,,58247.89844,40987.48438,36329.67578,,,31169.08008,55387.69141,40367.45312,28314.80273,31445.13477,58460.73438
Q9NQS7,INCENP,22874.07757,49251.81615,25453.10009,12746.74422,35841.63945,41501.21424,5286.492951,,4615.498746,30538.31615,42544.92578,37151.48556,44624.03734,43815.69915,65340.23233
Q9NQT4,EXOSC5,,19245.9088,9089.498229,9550.202559,28833.89075,30258.96113,,,,52397.68748,36747.60096,58130.2176,29661.79425,50367.80965,69591.24514
Q9NQT5,EXOSC3,4228.31499,17954.76313,7652.982557,7356.039357,11470.48791,15566.86151,364.899075,,1105.362264,20587.48601,42536.99238,28835.93522,18800.19039,19858.76242,47021.83622
Q9NQU5,PAK6,74376.625,,31767.3418,,112371.0391,64185.14844,103416.2969,96830.5625,190980.0781,121061.6641,65500.27734,65615.91406,72033.35938,,22445.26367
Q9NQV6,PRDM10,6842.501031,20862.84684,,,13483.45526,26804.22498,3576.017231,,,27259.03585,30209.61315,21629.045,14792.90794,17777.1933,27563.68945
Q9NQW6,ANLN,21827.89715,44890.36026,22869.3725,50409.36444,61367.4304,69510.91072,7375.286872,1397.534996,5784.814641,34035.34898,33815.04786,30980.76285,39984.48612,38604.71315,50102.10281
Q9NQX4,MYO5C,13765.52539,17409.16992,,,21132.23438,24750.07617,8118.07373,,,19749.18555,19992.81445,,39238.37891,14314.62305,
Q9NQZ2,UTP3,10583.81563,19753.67969,12504.33192,10589.67873,15785.30853,31118.21894,5371.618289,3125.150019,4202.346927,29726.28125,34800.02702,40530.42283,25122.02656,24099.47147,34928.53239
Q9NR12,PDLIM7,17645.53002,31880.14711,7641.63095,14247.10425,21950.35176,30414.78653,5065.652121,1832.432675,3605.976885,20289.3552,26909.82805,24426.2577,12295.34552,17045.13694,29321.27161
Q9NR30,DDX21,62359.23485,152066.8951,83340.00298,59331.45779,108212.8644,175484.9476,7960.052488,2371.834469,9024.020063,122369.7649,185147.9973,210314.2744,148487.662,181987.3481,289591.52
Q9NR48,ASH1L,,5447.862458,3501.261793,,2984.854316,3156.863423,,,,5171.658764,9527.095985,8564.219694,6086.594335,5535.996558,13772.82926
Q9NR56,MBNL1,7439.197754,31237.33984,10037.24815,5057.139023,14775.06641,24067.08594,4599.750977,,,19278.91992,8365.022248,35431.37891,16713.41602,21398.91016,31630.5332
